game_id,season,week,season_type,team,opponent,is_home,n_plays,epa_sum,epa_per_play
2016_11_TB_KC,2016,11,REG,KC,TB,1,52,6.8597,0.131918
2016_11_TB_KC,2016,11,REG,TB,KC,0,77,11.9882,0.155691
2016_11_TEN_IND,2016,11,REG,IND,TEN,1,56,7.2122,0.12879
2016_11_TEN_IND,2016,11,REG,TEN,IND,0,72,-0.4019,-0.005582
2016_12_ARI_ATL,2016,12,REG,ARI,ATL,0,66,-2.7694,-0.04196
2016_12_ARI_ATL,2016,12,REG,ATL,ARI,1,68,12.5314,0.184286
2016_12_CAR_OAK,2016,12,REG,CAR,LV,0,65,3.137,0.048261
2016_12_CAR_OAK,2016,12,REG,LV,CAR,1,72,-0.5192,-0.007211
2016_12_CIN_BAL,2016,12,REG,BAL,CIN,1,68,-9.7634,-0.143579
2016_12_CIN_BAL,2016,12,REG,CIN,BAL,0,75,-4.7161,-0.062882
2016_12_GB_PHI,2016,12,REG,GB,PHI,0,68,21.7767,0.320246
2016_12_GB_PHI,2016,12,REG,PHI,GB,1,59,0.2396,0.004062
2016_12_JAX_BUF,2016,12,REG,BUF,JAX,1,54,10.2786,0.190344
2016_12_JAX_BUF,2016,12,REG,JAX,BUF,0,67,6.2008,0.092549
2016_12_KC_DEN,2016,12,REG,DEN,KC,1,79,11.6256,0.14716
2016_12_KC_DEN,2016,12,REG,KC,DEN,0,83,-6.6148,-0.079697
2016_12_LA_NO,2016,12,REG,LA,NO,0,52,-12.4969,-0.240325
2016_12_LA_NO,2016,12,REG,NO,LA,1,73,20.337,0.27859
2016_12_MIN_DET,2016,12,REG,DET,MIN,1,58,-3.9784,-0.068593
2016_12_MIN_DET,2016,12,REG,MIN,DET,0,58,-3.1521,-0.054347
2016_12_NE_NYJ,2016,12,REG,NE,NYJ,0,70,9.5212,0.136017
2016_12_NE_NYJ,2016,12,REG,NYJ,NE,1,56,-3.202,-0.057179
2016_12_NYG_CLE,2016,12,REG,CLE,NYG,1,74,-23.0945,-0.312087
2016_12_NYG_CLE,2016,12,REG,NYG,CLE,0,54,0.7095,0.013139
2016_12_PIT_IND,2016,12,REG,IND,PIT,1,64,-9.8011,-0.153142
2016_12_PIT_IND,2016,12,REG,PIT,IND,0,54,16.7322,0.309856
2016_12_SD_HOU,2016,12,REG,HOU,LAC,1,68,-11.2789,-0.165866
2016_12_SD_HOU,2016,12,REG,LAC,HOU,0,56,4.3962,0.078504
2016_12_SEA_TB,2016,12,REG,SEA,TB,0,63,-18.904,-0.300064
2016_12_SEA_TB,2016,12,REG,TB,SEA,1,64,-4.6735,-0.073023
2016_12_SF_MIA,2016,12,REG,MIA,SF,1,59,11.8329,0.200558
2016_12_SF_MIA,2016,12,REG,SF,MIA,0,77,5.8038,0.075374
2016_12_TEN_CHI,2016,12,REG,CHI,TEN,1,80,0.8989,0.011237
2016_12_TEN_CHI,2016,12,REG,TEN,CHI,0,57,12.9673,0.227496
2016_12_WAS_DAL,2016,12,REG,DAL,WAS,1,53,16.1839,0.305357
2016_12_WAS_DAL,2016,12,REG,WAS,DAL,0,75,23.1833,0.309111
2016_13_BUF_OAK,2016,13,REG,BUF,LV,0,72,5.8404,0.081117
2016_13_BUF_OAK,2016,13,REG,LV,BUF,1,71,8.7931,0.123847
2016_13_CAR_SEA,2016,13,REG,CAR,SEA,0,58,-16.6307,-0.286736
2016_13_CAR_SEA,2016,13,REG,SEA,CAR,1,71,17.5367,0.246995
2016_13_DAL_MIN,2016,13,REG,DAL,MIN,0,51,-12.4787,-0.24468
2016_13_DAL_MIN,2016,13,REG,MIN,DAL,1,74,-6.7987,-0.091874
2016_13_DEN_JAX,2016,13,REG,DEN,JAX,0,55,-13.4212,-0.244021
2016_13_DEN_JAX,2016,13,REG,JAX,DEN,1,84,-26.654,-0.317309
2016_13_DET_NO,2016,13,REG,DET,NO,0,70,15.719,0.224558
2016_13_DET_NO,2016,13,REG,NO,DET,1,61,-10.3198,-0.169176
2016_13_HOU_GB,2016,13,REG,GB,HOU,1,58,-1.1778,-0.020307
2016_13_HOU_GB,2016,13,REG,HOU,GB,0,66,-3.2371,-0.049047
2016_13_IND_NYJ,2016,13,REG,IND,NYJ,0,70,17.7181,0.253116
2016_13_IND_NYJ,2016,13,REG,NYJ,IND,1,51,-16.4076,-0.321717
2016_13_KC_ATL,2016,13,REG,ATL,KC,1,73,4.1148,0.056367
2016_13_KC_ATL,2016,13,REG,KC,ATL,0,47,13.6384,0.290178
2016_13_LA_NE,2016,13,REG,LA,NE,0,50,-19.9824,-0.399648
2016_13_LA_NE,2016,13,REG,NE,LA,1,77,-0.1898,-0.002464
2016_13_MIA_BAL,2016,13,REG,BAL,MIA,1,68,11.8896,0.174847
2016_13_MIA_BAL,2016,13,REG,MIA,BAL,0,62,-15.7203,-0.253553
2016_13_NYG_PIT,2016,13,REG,NYG,PIT,0,59,-14.2618,-0.241726
2016_13_NYG_PIT,2016,13,REG,PIT,NYG,1,72,-1.4219,-0.019748
2016_13_PHI_CIN,2016,13,REG,CIN,PHI,1,63,10.4699,0.166189
2016_13_PHI_CIN,2016,13,REG,PHI,CIN,0,79,-4.0413,-0.051156
2016_13_SF_CHI,2016,13,REG,CHI,SF,1,61,3.7485,0.061451
2016_13_SF_CHI,2016,13,REG,SF,CHI,0,57,-17.1808,-0.301417
2016_13_TB_SD,2016,13,REG,LAC,TB,1,55,-1.7498,-0.031814
2016_13_TB_SD,2016,13,REG,TB,LAC,0,62,8.6363,0.139295
2016_13_WAS_ARI,2016,13,REG,ARI,WAS,1,74,14.1066,0.19063
2016_13_WAS_ARI,2016,13,REG,WAS,ARI,0,59,4.034,0.068373
2016_14_ARI_MIA,2016,14,REG,ARI,MIA,0,69,-11.4408,-0.165809
2016_14_ARI_MIA,2016,14,REG,MIA,ARI,1,60,-8.8432,-0.147387
2016_14_ATL_LA,2016,14,REG,ATL,LA,0,58,8.499,0.146535
2016_14_ATL_LA,2016,14,REG,LA,ATL,1,72,-23.9341,-0.332418
2016_14_BAL_NE,2016,14,REG,BAL,NE,0,70,0.55,0.007857
2016_14_BAL_NE,2016,14,REG,NE,BAL,1,68,9.365,0.13772
2016_14_CHI_DET,2016,14,REG,CHI,DET,0,56,3.9134,0.069881
2016_14_CHI_DET,2016,14,REG,DET,CHI,1,71,-0.0761,-0.001072
2016_14_CIN_CLE,2016,14,REG,CIN,CLE,0,71,8.7987,0.123925
2016_14_CIN_CLE,2016,14,REG,CLE,CIN,1,54,-6.6269,-0.122721
2016_14_DAL_NYG,2016,14,REG,DAL,NYG,0,66,-23.3016,-0.353055
2016_14_DAL_NYG,2016,14,REG,NYG,DAL,1,65,-21.6143,-0.332527
2016_14_DEN_TEN,2016,14,REG,DEN,TEN,0,66,-9.9904,-0.15137
2016_14_DEN_TEN,2016,14,REG,TEN,DEN,1,64,-8.2195,-0.12843
2016_14_HOU_IND,2016,14,REG,HOU,IND,0,69,-0.9872,-0.014308
2016_14_HOU_IND,2016,14,REG,IND,HOU,1,65,-3.3303,-0.051236
2016_14_MIN_JAX,2016,14,REG,JAX,MIN,1,67,1.0013,0.014944
2016_14_MIN_JAX,2016,14,REG,MIN,JAX,0,64,4.1822,0.065347
2016_14_NO_TB,2016,14,REG,NO,TB,0,61,-9.0019,-0.147573
2016_14_NO_TB,2016,14,REG,TB,NO,1,64,-0.2267,-0.003542
2016_14_NYJ_SF,2016,14,REG,NYJ,SF,0,84,3.4689,0.041296
2016_14_NYJ_SF,2016,14,REG,SF,NYJ,1,57,-4.4981,-0.078913
2016_14_OAK_KC,2016,14,REG,KC,LV,1,52,-7.767,-0.149366
2016_14_OAK_KC,2016,14,REG,LV,KC,0,76,-16.4547,-0.216509
2016_14_PIT_BUF,2016,14,REG,BUF,PIT,1,52,-0.2388,-0.004593
2016_14_PIT_BUF,2016,14,REG,PIT,BUF,0,72,5.03,0.069861
2016_14_SD_CAR,2016,14,REG,CAR,LAC,1,69,-10.6793,-0.154772
2016_14_SD_CAR,2016,14,REG,LAC,CAR,0,65,-12.5572,-0.193188
2016_14_SEA_GB,2016,14,REG,GB,SEA,1,56,9.556,0.170642
2016_14_SEA_GB,2016,14,REG,SEA,GB,0,71,-22.4023,-0.315526
2016_14_WAS_PHI,2016,14,REG,PHI,WAS,1,79,-1.3304,-0.01684
2016_14_WAS_PHI,2016,14,REG,WAS,PHI,0,46,11.0301,0.239785
2016_15_CAR_WAS,2016,15,REG,CAR,WAS,0,72,3.0136,0.041856
2016_15_CAR_WAS,2016,15,REG,WAS,CAR,1,63,-16.2332,-0.25767
2016_15_CLE_BUF,2016,15,REG,BUF,CLE,1,67,16.6975,0.249217
2016_15_CLE_BUF,2016,15,REG,CLE,BUF,0,58,-0.9235,-0.015922
2016_15_DET_NYG,2016,15,REG,DET,NYG,0,62,-9.0515,-0.145993
2016_15_DET_NYG,2016,15,REG,NYG,DET,1,64,0.0281,0.000439
2016_15_GB_CHI,2016,15,REG,CHI,GB,1,66,5.3974,0.081779
2016_15_GB_CHI,2016,15,REG,GB,CHI,0,60,11.7319,0.195532
2016_15_IND_MIN,2016,15,REG,IND,MIN,0,70,12.6382,0.180546
2016_15_IND_MIN,2016,15,REG,MIN,IND,1,58,-17.8813,-0.308299
2016_15_JAX_HOU,2016,15,REG,HOU,JAX,1,82,-12.413,-0.151378
2016_15_JAX_HOU,2016,15,REG,JAX,HOU,0,53,-16.7616,-0.316257
2016_15_LA_SEA,2016,15,REG,LA,SEA,0,61,-19.6381,-0.321936
2016_15_LA_SEA,2016,15,REG,SEA,LA,1,59,12.7054,0.215346
2016_15_MIA_NYJ,2016,15,REG,MIA,NYJ,0,48,9.8389,0.204977
2016_15_MIA_NYJ,2016,15,REG,NYJ,MIA,1,76,-21.3517,-0.280943
2016_15_NE_DEN,2016,15,REG,DEN,NE,1,62,-20.6603,-0.333231
2016_15_NE_DEN,2016,15,REG,NE,DEN,0,74,-5.9959,-0.081025
2016_15_NO_ARI,2016,15,REG,ARI,NO,1,59,15.165,0.257034
2016_15_NO_ARI,2016,15,REG,NO,ARI,0,84,19.3108,0.22989
2016_15_OAK_SD,2016,15,REG,LAC,LV,1,55,-6.1016,-0.110937
2016_15_OAK_SD,2016,15,REG,LV,LAC,0,59,-1.3241,-0.022442
2016_15_PHI_BAL,2016,15,REG,BAL,PHI,1,56,-3.176,-0.056713
2016_15_PHI_BAL,2016,15,REG,PHI,BAL,0,86,-3.5511,-0.041292
2016_15_PIT_CIN,2016,15,REG,CIN,PIT,1,58,-0.3463,-0.005971
2016_15_PIT_CIN,2016,15,REG,PIT,CIN,0,71,12.8234,0.180612
2016_15_SF_ATL,2016,15,REG,ATL,SF,1,67,21.4979,0.320864
2016_15_SF_ATL,2016,15,REG,SF,ATL,0,55,-3.458,-0.062872
2016_15_TB_DAL,2016,15,REG,DAL,TB,1,73,2.0616,0.028242
2016_15_TB_DAL,2016,15,REG,TB,DAL,0,61,-6.8872,-0.112904
2016_15_TEN_KC,2016,15,REG,KC,TEN,1,58,-3.4636,-0.059717
2016_15_TEN_KC,2016,15,REG,TEN,KC,0,64,-2.5362,-0.039628
2016_16_ARI_SEA,2016,16,REG,ARI,SEA,0,59,6.2082,0.105224
2016_16_ARI_SEA,2016,16,REG,SEA,ARI,1,83,0.2383,0.002871
2016_16_ATL_CAR,2016,16,REG,ATL,CAR,0,63,15.3281,0.243302
2016_16_ATL_CAR,2016,16,REG,CAR,ATL,1,68,-12.4258,-0.182732
2016_16_BAL_PIT,2016,16,REG,BAL,PIT,0,76,5.8411,0.076857
2016_16_BAL_PIT,2016,16,REG,PIT,BAL,1,55,11.3513,0.206387
2016_16_CIN_HOU,2016,16,REG,CIN,HOU,0,63,-9.3952,-0.149131
2016_16_CIN_HOU,2016,16,REG,HOU,CIN,1,64,-8.5722,-0.133941
2016_16_DEN_KC,2016,16,REG,DEN,KC,0,61,-14.7472,-0.241758
2016_16_DEN_KC,2016,16,REG,KC,DEN,1,75,11.5479,0.153972
2016_16_DET_DAL,2016,16,REG,DAL,DET,1,57,25.212,0.442316
2016_16_DET_DAL,2016,16,REG,DET,DAL,0,71,1.4232,0.020046
2016_16_IND_OAK,2016,16,REG,IND,LV,0,55,4.6884,0.085243
2016_16_IND_OAK,2016,16,REG,LV,IND,1,73,15.5754,0.213362
2016_16_MIA_BUF,2016,16,REG,BUF,MIA,1,91,16.609,0.182516
2016_16_MIA_BUF,2016,16,REG,MIA,BUF,0,67,17.9089,0.267297
2016_16_MIN_GB,2016,16,REG,GB,MIN,1,59,8.78,0.148814
2016_16_MIN_GB,2016,16,REG,MIN,GB,0,78,0.1514,0.001941
2016_16_NYG_PHI,2016,16,REG,NYG,PHI,0,89,-4.1771,-0.046934
2016_16_NYG_PHI,2016,16,REG,PHI,NYG,1,54,-1.4072,-0.02606
2016_16_NYJ_NE,2016,16,REG,NE,NYJ,1,71,13.1198,0.184786
2016_16_NYJ_NE,2016,16,REG,NYJ,NE,0,56,-19.8469,-0.35441
2016_16_SD_CLE,2016,16,REG,CLE,LAC,1,71,2.2568,0.031786
2016_16_SD_CLE,2016,16,REG,LAC,CLE,0,67,5.7811,0.086284
2016_16_SF_LA,2016,16,REG,LA,SF,1,58,-10.9342,-0.188521
2016_16_SF_LA,2016,16,REG,SF,LA,0,73,-2.5603,-0.035073
2016_16_TB_NO,2016,16,REG,NO,TB,1,68,11.9122,0.175179
2016_16_TB_NO,2016,16,REG,TB,NO,0,61,7.6498,0.125406
2016_16_TEN_JAX,2016,16,REG,JAX,TEN,1,71,6.4803,0.091272
2016_16_TEN_JAX,2016,16,REG,TEN,JAX,0,68,-11.4371,-0.168193
2016_16_WAS_CHI,2016,16,REG,CHI,WAS,1,70,-0.9164,-0.013091
2016_16_WAS_CHI,2016,16,REG,WAS,CHI,0,66,25.1406,0.380918
2016_17_ARI_LA,2016,17,REG,ARI,LA,0,70,2.3017,0.032882
2016_17_ARI_LA,2016,17,REG,LA,ARI,1,61,-44.4294,-0.728351
2016_17_BAL_CIN,2016,17,REG,BAL,CIN,0,73,-10.2052,-0.139798
2016_17_BAL_CIN,2016,17,REG,CIN,BAL,1,65,8.8425,0.136038
2016_17_BUF_NYJ,2016,17,REG,BUF,NYJ,0,63,-25.2931,-0.401477
2016_17_BUF_NYJ,2016,17,REG,NYJ,BUF,1,61,-7.0268,-0.115194
2016_17_CAR_TB,2016,17,REG,CAR,TB,0,70,-10.7987,-0.154267
2016_17_CAR_TB,2016,17,REG,TB,CAR,1,62,-10.6798,-0.172254
2016_17_CHI_MIN,2016,17,REG,CHI,MIN,0,60,-15.5664,-0.259439
2016_17_CHI_MIN,2016,17,REG,MIN,CHI,1,60,8.5265,0.142109
2016_17_CLE_PIT,2016,17,REG,CLE,PIT,0,78,3.1784,0.040749
2016_17_CLE_PIT,2016,17,REG,PIT,CLE,1,71,3.259,0.045902
2016_17_DAL_PHI,2016,17,REG,DAL,PHI,0,55,-12.2921,-0.223492
2016_17_DAL_PHI,2016,17,REG,PHI,DAL,1,76,2.9618,0.038971
2016_17_GB_DET,2016,17,REG,DET,GB,1,66,8.1695,0.123781
2016_17_GB_DET,2016,17,REG,GB,DET,0,72,22.9084,0.318172
2016_17_HOU_TEN,2016,17,REG,HOU,TEN,0,72,-2.4924,-0.034617
2016_17_HOU_TEN,2016,17,REG,TEN,HOU,1,60,-3.9687,-0.066145
2016_17_JAX_IND,2016,17,REG,IND,JAX,1,69,-3.5641,-0.051654
2016_17_JAX_IND,2016,17,REG,JAX,IND,0,73,2.6136,0.035803
2016_17_KC_SD,2016,17,REG,KC,LAC,0,61,7.8636,0.128911
2016_17_KC_SD,2016,17,REG,LAC,KC,1,66,5.3587,0.081192
2016_17_NE_MIA,2016,17,REG,MIA,NE,1,59,-10.1458,-0.171963
2016_17_NE_MIA,2016,17,REG,NE,MIA,0,67,19.3455,0.288739
2016_17_NO_ATL,2016,17,REG,ATL,NO,1,61,23.0182,0.377348
2016_17_NO_ATL,2016,17,REG,NO,ATL,0,76,12.4445,0.163744
2016_17_NYG_WAS,2016,17,REG,NYG,WAS,0,72,-8.0054,-0.111186
2016_17_NYG_WAS,2016,17,REG,WAS,NYG,1,55,-17.4535,-0.317336
2016_17_OAK_DEN,2016,17,REG,DEN,LV,1,72,0.4411,0.006126
2016_17_OAK_DEN,2016,17,REG,LV,DEN,0,54,-25.0582,-0.464041
2016_17_SEA_SF,2016,17,REG,SEA,SF,0,63,5.8395,0.09269
2016_17_SEA_SF,2016,17,REG,SF,SEA,1,60,-10.2754,-0.171256
2016_18_DET_SEA,2016,18,POST,DET,SEA,0,52,-10.8555,-0.208759
2016_18_DET_SEA,2016,18,POST,SEA,DET,1,70,15.8071,0.225816
2016_18_MIA_PIT,2016,18,POST,MIA,PIT,0,66,-13.0488,-0.19771
2016_18_MIA_PIT,2016,18,POST,PIT,MIA,1,55,9.2776,0.168683
2016_18_NYG_GB,2016,18,POST,GB,NYG,1,70,9.8839,0.141199
2016_18_NYG_GB,2016,18,POST,NYG,GB,0,63,-7.9451,-0.126113
2016_18_OAK_HOU,2016,18,POST,HOU,LV,1,71,-5.6292,-0.079284
2016_18_OAK_HOU,2016,18,POST,LV,HOU,0,73,-23.4025,-0.320582
2016_19_GB_DAL,2016,19,POST,DAL,GB,1,67,11.661,0.174045
2016_19_GB_DAL,2016,19,POST,GB,DAL,0,66,20.1615,0.305477
2016_19_HOU_NE,2016,19,POST,HOU,NE,0,69,-22.3749,-0.324274
2016_19_HOU_NE,2016,19,POST,NE,HOU,1,66,-2.5122,-0.038064
2016_19_PIT_KC,2016,19,POST,KC,PIT,1,56,-2.481,-0.044304
2016_19_PIT_KC,2016,19,POST,PIT,KC,0,63,2.0596,0.032693
2016_19_SEA_ATL,2016,19,POST,ATL,SEA,1,68,17.7206,0.260597
2016_19_SEA_ATL,2016,19,POST,SEA,ATL,0,54,-3.0923,-0.057264
2016_20_GB_ATL,2016,20,POST,ATL,GB,1,71,29.3866,0.413896
2016_20_GB_ATL,2016,20,POST,GB,ATL,0,68,10.6614,0.156786
2016_20_PIT_NE,2016,20,POST,NE,PIT,1,69,17.8497,0.258691
2016_20_PIT_NE,2016,20,POST,PIT,NE,0,69,-0.3707,-0.005373
2016_21_NE_ATL,2016,21,POST,ATL,NE,1,48,5.0949,0.106144
2016_21_NE_ATL,2016,21,POST,NE,ATL,0,99,11.0725,0.111843
2017_01_ARI_DET,2017,1,REG,ARI,DET,0,75,-21.3661,-0.284882
2017_01_ARI_DET,2017,1,REG,DET,ARI,1,72,-10.6213,-0.147519
2017_01_ATL_CHI,2017,1,REG,ATL,CHI,0,57,13.515,0.237105
2017_01_ATL_CHI,2017,1,REG,CHI,ATL,1,67,0.2475,0.003693
2017_01_BAL_CIN,2017,1,REG,BAL,CIN,0,66,-2.3181,-0.035122
2017_01_BAL_CIN,2017,1,REG,CIN,BAL,1,61,-31.2164,-0.511744
2017_01_CAR_SF,2017,1,REG,CAR,SF,0,63,-0.8956,-0.014215
2017_01_CAR_SF,2017,1,REG,SF,CAR,1,57,-22.7322,-0.398811
2017_01_IND_LA,2017,1,REG,IND,LA,0,49,-28.5679,-0.583019
2017_01_IND_LA,2017,1,REG,LA,IND,1,62,3.5845,0.057815
2017_01_JAX_HOU,2017,1,REG,HOU,JAX,1,79,-33.0524,-0.418385
2017_01_JAX_HOU,2017,1,REG,JAX,HOU,0,62,6.2558,0.1009
2017_01_KC_NE,2017,1,REG,KC,NE,0,65,23.2739,0.35806
2017_01_KC_NE,2017,1,REG,NE,KC,1,80,0.3679,0.004598
2017_01_LAC_DEN,2017,1,REG,DEN,LAC,1,67,-0.5219,-0.00779
2017_01_LAC_DEN,2017,1,REG,LAC,DEN,0,58,1.3505,0.023285
2017_01_NO_MIN,2017,1,REG,MIN,NO,1,63,18.8606,0.299374
2017_01_NO_MIN,2017,1,REG,NO,MIN,0,62,8.4227,0.13585
2017_01_NYG_DAL,2017,1,REG,DAL,NYG,1,73,5.4003,0.073977
2017_01_NYG_DAL,2017,1,REG,NYG,DAL,0,56,-8.9053,-0.159023
2017_01_NYJ_BUF,2017,1,REG,BUF,NYJ,1,74,5.8354,0.078857
2017_01_NYJ_BUF,2017,1,REG,NYJ,BUF,0,57,-13.5795,-0.238237
2017_01_OAK_TEN,2017,1,REG,LV,TEN,0,65,9.8568,0.151642
2017_01_OAK_TEN,2017,1,REG,TEN,LV,1,64,3.5617,0.055652
2017_01_PHI_WAS,2017,1,REG,PHI,WAS,0,68,-5.0337,-0.074025
2017_01_PHI_WAS,2017,1,REG,WAS,PHI,1,63,-15.0884,-0.239499
2017_01_PIT_CLE,2017,1,REG,CLE,PIT,1,66,-3.3097,-0.050147
2017_01_PIT_CLE,2017,1,REG,PIT,CLE,0,57,0.648,0.011369
2017_01_SEA_GB,2017,1,REG,GB,SEA,1,79,0.6075,0.007689
2017_01_SEA_GB,2017,1,REG,SEA,GB,0,49,-11.8883,-0.242618
2017_02_ARI_IND,2017,2,REG,ARI,IND,0,64,-2.6999,-0.042185
2017_02_ARI_IND,2017,2,REG,IND,ARI,1,71,-11.4402,-0.161129
2017_02_BUF_CAR,2017,2,REG,BUF,CAR,0,54,-14.2749,-0.26435
2017_02_BUF_CAR,2017,2,REG,CAR,BUF,1,68,-7.6398,-0.11235
2017_02_CHI_TB,2017,2,REG,CHI,TB,0,64,-17.1868,-0.268544
2017_02_CHI_TB,2017,2,REG,TB,CHI,1,69,1.3434,0.019469
2017_02_CLE_BAL,2017,2,REG,BAL,CLE,1,67,-2.3033,-0.034378
2017_02_CLE_BAL,2017,2,REG,CLE,BAL,0,71,-14.7791,-0.208156
2017_02_DAL_DEN,2017,2,REG,DAL,DEN,0,71,-20.9251,-0.29472
2017_02_DAL_DEN,2017,2,REG,DEN,DAL,1,76,5.809,0.076434
2017_02_DET_NYG,2017,2,REG,DET,NYG,0,62,-7.5446,-0.121688
2017_02_DET_NYG,2017,2,REG,NYG,DET,1,56,-15.9032,-0.283986
2017_02_GB_ATL,2017,2,REG,ATL,GB,1,58,11.3317,0.195375
2017_02_GB_ATL,2017,2,REG,GB,ATL,0,75,5.0678,0.06757
2017_02_HOU_CIN,2017,2,REG,CIN,HOU,1,64,-19.5853,-0.30602
2017_02_HOU_CIN,2017,2,REG,HOU,CIN,0,66,-7.6955,-0.116598
2017_02_MIA_LAC,2017,2,REG,LAC,MIA,1,58,9.3146,0.160596
2017_02_MIA_LAC,2017,2,REG,MIA,LAC,0,67,8.651,0.12912
2017_02_MIN_PIT,2017,2,REG,MIN,PIT,0,66,-15.5472,-0.235563
2017_02_MIN_PIT,2017,2,REG,PIT,MIN,1,72,5.237,0.072737
2017_02_NE_NO,2017,2,REG,NE,NO,0,76,24.3943,0.320978
2017_02_NE_NO,2017,2,REG,NO,NE,1,64,-0.0736,-0.001149
2017_02_NYJ_OAK,2017,2,REG,LV,NYJ,1,57,23.4613,0.411602
2017_02_NYJ_OAK,2017,2,REG,NYJ,LV,0,56,3.1771,0.056735
2017_02_PHI_KC,2017,2,REG,KC,PHI,1,53,8.5743,0.161779
2017_02_PHI_KC,2017,2,REG,PHI,KC,0,72,8.0073,0.111213
2017_02_SF_SEA,2017,2,REG,SEA,SF,1,78,-3.2452,-0.041605
2017_02_SF_SEA,2017,2,REG,SF,SEA,0,49,-12.5165,-0.255438
2017_02_TEN_JAX,2017,2,REG,JAX,TEN,1,67,-13.6859,-0.204267
2017_02_TEN_JAX,2017,2,REG,TEN,JAX,0,66,9.2781,0.140578
2017_02_WAS_LA,2017,2,REG,LA,WAS,1,50,-1.0104,-0.020208
2017_02_WAS_LA,2017,2,REG,WAS,LA,0,71,10.2184,0.143921
2017_03_ATL_DET,2017,3,REG,ATL,DET,0,67,2.1824,0.032573
2017_03_ATL_DET,2017,3,REG,DET,ATL,1,70,-7.6867,-0.10981
2017_03_BAL_JAX,2017,3,REG,BAL,JAX,0,58,-26.3807,-0.45484
2017_03_BAL_JAX,2017,3,REG,JAX,BAL,1,71,17.0691,0.24041
2017_03_CIN_GB,2017,3,REG,CIN,GB,0,60,4.595,0.076584
2017_03_CIN_GB,2017,3,REG,GB,CIN,1,70,-1.3654,-0.019505
2017_03_CLE_IND,2017,3,REG,CLE,IND,0,77,0.1993,0.002588
2017_03_CLE_IND,2017,3,REG,IND,CLE,1,65,1.3461,0.020709
2017_03_DAL_ARI,2017,3,REG,ARI,DAL,1,81,-0.5072,-0.006262
2017_03_DAL_ARI,2017,3,REG,DAL,ARI,0,46,5.2954,0.115118
2017_03_DEN_BUF,2017,3,REG,BUF,DEN,1,62,-4.1008,-0.066141
2017_03_DEN_BUF,2017,3,REG,DEN,BUF,0,71,-4.0397,-0.056897
2017_03_HOU_NE,2017,3,REG,HOU,NE,0,71,8.4582,0.119129
2017_03_HOU_NE,2017,3,REG,NE,HOU,1,64,6.1809,0.096577
2017_03_KC_LAC,2017,3,REG,KC,LAC,0,54,1.4855,0.027509
2017_03_KC_LAC,2017,3,REG,LAC,KC,1,73,-8.2469,-0.112972
2017_03_LA_SF,2017,3,REG,LA,SF,0,64,24.9763,0.390254
2017_03_LA_SF,2017,3,REG,SF,LA,1,79,1.6945,0.021449
2017_03_MIA_NYJ,2017,3,REG,MIA,NYJ,0,64,-18.9909,-0.296733
2017_03_MIA_NYJ,2017,3,REG,NYJ,MIA,1,62,-4.2568,-0.068658
2017_03_NO_CAR,2017,3,REG,CAR,NO,1,59,-11.1071,-0.188256
2017_03_NO_CAR,2017,3,REG,NO,CAR,0,58,14.889,0.256706
2017_03_NYG_PHI,2017,3,REG,NYG,PHI,0,70,3.0614,0.043734
2017_03_NYG_PHI,2017,3,REG,PHI,NYG,1,75,3.097,0.041294
2017_03_OAK_WAS,2017,3,REG,LV,WAS,0,50,-25.726,-0.51452
2017_03_OAK_WAS,2017,3,REG,WAS,LV,1,68,3.9945,0.058743
2017_03_PIT_CHI,2017,3,REG,CHI,PIT,1,65,-7.1771,-0.110417
2017_03_PIT_CHI,2017,3,REG,PIT,CHI,0,64,-2.1435,-0.033491
2017_03_SEA_TEN,2017,3,REG,SEA,TEN,0,73,6.1175,0.083802
2017_03_SEA_TEN,2017,3,REG,TEN,SEA,1,71,5.9552,0.083876
2017_03_TB_MIN,2017,3,REG,MIN,TB,1,71,17.1738,0.241885
2017_03_TB_MIN,2017,3,REG,TB,MIN,0,53,-0.4672,-0.008815
2017_04_BUF_ATL,2017,4,REG,ATL,BUF,1,76,-7.6115,-0.100151
2017_04_BUF_ATL,2017,4,REG,BUF,ATL,0,58,1.7325,0.02987
2017_04_CAR_NE,2017,4,REG,CAR,NE,0,63,21.256,0.337396
2017_04_CAR_NE,2017,4,REG,NE,CAR,1,70,13.085,0.186929
2017_04_CHI_GB,2017,4,REG,CHI,GB,0,68,-9.3432,-0.1374
2017_04_CHI_GB,2017,4,REG,GB,CHI,1,54,11.1497,0.206477
2017_04_CIN_CLE,2017,4,REG,CIN,CLE,0,64,8.9784,0.140287
2017_04_CIN_CLE,2017,4,REG,CLE,CIN,1,65,-13.3012,-0.204633
2017_04_DET_MIN,2017,4,REG,DET,MIN,0,67,-7.15,-0.106717
2017_04_DET_MIN,2017,4,REG,MIN,DET,1,56,-16.5296,-0.295172
2017_04_IND_SEA,2017,4,REG,IND,SEA,0,60,-13.6121,-0.226868
2017_04_IND_SEA,2017,4,REG,SEA,IND,1,68,17.0495,0.250728
2017_04_JAX_NYJ,2017,4,REG,JAX,NYJ,0,77,-9.0272,-0.117237
2017_04_JAX_NYJ,2017,4,REG,NYJ,JAX,1,70,-9.066,-0.129515
2017_04_LA_DAL,2017,4,REG,DAL,LA,1,70,12.4075,0.177251
2017_04_LA_DAL,2017,4,REG,LA,DAL,0,68,12.0663,0.177446
